PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
017	001	jumps dog the data fox machine	jumps dog the data fox machine	001	1600000	1600067	j	106
017	001	jumps dog the data fox machine	jumps dog the data fox machine	002	1600153	1600286	u	117
017	001	jumps dog the data fox machine	jumps dog the data fox machine	003	1600392	1600487	m	109
017	001	jumps dog the data fox machine	jumps dog the data fox machine	004	1600555	1600645	p	112
017	001	jumps dog the data fox machine	jumps dog the data fox machine	005	1600596	1600688	s	115
017	001	jumps dog the data fox machine	jumps dog the data fox machine	006	1600875	1600935	 	32
017	001	jumps dog the data fox machine	jumps dog the data fox machine	007	1600852	1600945	d	100
017	001	jumps dog the data fox machine	jumps dog the data fox machine	008	1601309	1601441	o	111
017	001	jumps dog the data fox machine	jumps dog the data fox machine	009	1601536	1601629	g	103
017	001	jumps dog the data fox machine	jumps dog the data fox machine	010	1601710	1601811	 	32
017	001	jumps dog the data fox machine	jumps dog the data fox machine	011	1601510	1601659	t	116
017	001	jumps dog the data fox machine	jumps dog the data fox machine	012	1602156	1602220	h	104
017	001	jumps dog the data fox machine	jumps dog the data fox machine	013	1601920	1601983	e	101
017	001	jumps dog the data fox machine	jumps dog the data fox machine	014	1602548	1602670	 	32
017	001	jumps dog the data fox machine	jumps dog the data fox machine	015	1602534	1602679	d	100
017	001	jumps dog the data fox machine	jumps dog the data fox machine	016	1602970	1603054	a	97
017	001	jumps dog the data fox machine	jumps dog the data fox machine	017	1602064	1602187	t	116
017	001	jumps dog the data fox machine	jumps dog the data fox machine	018	1603298	1603352	a	97
017	001	jumps dog the data fox machine	jumps dog the data fox machine	019	1602970	1603099	 	32
017	001	jumps dog the data fox machine	jumps dog the data fox machine	020	1603477	1603576	f	102
017	001	jumps dog the data fox machine	jumps dog the data fox machine	021	1602900	1602987	o	111
017	001	jumps dog the data fox machine	jumps dog the data fox machine	022	1602688	1602749	x	120
017	001	jumps dog the data fox machine	jumps dog the data fox machine	023	1604070	1604160	 	32
017	001	jumps dog the data fox machine	jumps dog the data fox machine	024	1604094	1604174	m	109
017	001	jumps dog the data fox machine	jumps dog the data fox machine	025	1602496	1602636	a	97
017	001	jumps dog the data fox machine	jumps dog the data fox machine	026	1604750	1604883	c	99
017	001	jumps dog the data fox machine	jumps dog the data fox machine	027	1604082	1604169	h	104
017	001	jumps dog the data fox machine	jumps dog the data fox machine	028	1604482	1604614	i	105
017	001	jumps dog the data fox machine	jumps dog the data fox machine	029	1605152	1605225	n	110
017	001	jumps dog the data fox machine	jumps dog the data fox machine	030	1603045	1603161	e	101
017	002	artificial brown hello dog science intelligence lazy	artificial brown hello dog science intelligence lazy	001	1601000	1601126	a	97
017	002	artificial brown hello dog science intelligence lazy	artificial brown hello dog science intelligence lazy	002	1601160	1601293	r	114
017	002	artificial brown hello dog science intelligence lazy	artificial brown hello dog science intelligence lazy	003	1601276	1601356	t	116
017	002	artificial brown hello dog science intelligence lazy	artificial brown hello dog science intelligence lazy	004	1601492	1601560	i	105
017	002	artificial brown hello dog science intelligence lazy	artificial brown hello dog science intelligence lazy	005	1601624	1601710	f	102
017	002	artificial brown hello dog science intelligence lazy	artificial brown hello dog science intelligence lazy	006	1601885	1601997	i	105
017	002	artificial brown hello dog science intelligence lazy	artificial brown hello dog science intelligence lazy	007	1601612	1601705	c	99
017	002	artificial brown hello dog science intelligence lazy	artificial brown hello dog science intelligence lazy	008	1601826	1601945	i	105
017	002	artificial brown hello dog science intelligence lazy	artificial brown hello dog science intelligence lazy	009	1602120	1602213	a	97
