PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	001	4800000	4800093	i	105
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	002	4800120	4800260	n	110
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	003	4800284	4800336	t	116
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	004	4800462	4800592	e	101
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	005	4800428	4800483	l	108
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	006	4800520	4800603	l	108
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	007	4800888	4800996	i	105
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	008	4800714	4800839	g	103
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	009	4801488	4801554	e	101
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	010	4801107	4801157	n	110
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	011	4801810	4801891	c	99
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	012	4801727	4801827	e	101
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	013	4801632	4801704	 	32
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	014	4801313	4801365	a	97
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	015	4802170	4802306	r	114
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	016	4802910	4803021	t	116
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	017	4802272	4802402	i	105
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	018	4803281	4803411	f	102
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	019	4802754	4802841	i	105
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	020	4803306	4803424	c	99
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	021	4803720	4803853	i	105
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	022	4804095	4804190	a	97
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	023	4804158	4804265	l	108
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	024	4802622	4802687	 	32
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	025	4804368	4804420	b	98
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	026	4804925	4805040	r	114
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	027	4804680	4804792	o	111
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	028	4804860	4805005	w	119
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	029	4802800	4802890	n	110
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	030	4803857	4803983	 	32
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	031	4804200	4804259	o	111
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	032	4803317	4803384	v	118
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	033	4804672	4804774	e	101
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	034	4805214	4805302	r	114
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	035	4806392	4806449	 	32
049	001	intelligence artificial brown over fox the	intelligence artificial brown over fox the	036	4806300	4806419	f	102
