PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	001	400000	400101	w	119
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	002	400125	400191	o	111
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	003	400340	400470	r	114
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	004	400573	400644	l	108
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	005	400532	400656	d	100
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	006	400600	400745	 	32
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	007	401014	401080	h	104
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	008	401057	401118	e	101
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	009	401360	401464	l	108
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	010	401773	401835	l	108
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	011	401930	402048	o	111
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	012	401793	401855	 	32
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	013	401992	402063	q	113
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	014	402431	402534	u	117
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	015	402282	402336	i	105
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	016	402295	402359	c	99
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	017	402736	402849	k	107
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	018	402448	402551	 	32
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	019	402916	402967	l	108
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	020	402717	402781	a	97
005	001	world hello quick lazy data learning brown	world hello quick lazy data learning brown	021	403140	403268	z	122
