PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	001	500000	500093	t	116
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	002	500174	500288	h	104
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	003	500292	500381	e	101
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	004	500309	500389	 	32
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	005	500704	500813	d	100
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	006	500820	500877	a	97
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	007	500864	500968	t	116
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	008	501183	501246	a	97
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	009	501032	501157	 	32
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	010	501125	501195	a	97
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	011	501360	501460	r	114
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	012	502112	502228	t	116
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	013	502208	502305	i	105
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	014	502457	502586	f	102
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	015	502520	502649	i	105
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	016	501980	502094	c	99
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	017	502992	503111	i	105
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	018	502601	502654	a	97
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	019	503582	503655	l	108
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	020	502413	502512	 	32
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	021	502320	502398	j	106
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	022	503066	503117	u	117
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	023	504290	504417	m	109
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	024	504508	504644	p	112
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	025	503912	504013	s	115
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	026	504575	504688	 	32
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	027	502990	503047	m	109
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	028	503699	503765	a	97
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	029	504200	504330	c	99
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	030	503306	503439	h	104
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	031	504860	504949	i	105
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	032	505425	505483	n	110
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	033	503648	503781	e	101
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	034	503663	503746	 	32
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	035	504624	504744	l	108
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	036	504585	504636	e	101
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	037	505256	505362	a	97
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	038	505809	505900	r	114
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	039	506004	506131	n	110
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	040	507566	507671	i	105
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	041	507160	507283	n	110
006	001	the data artificial jumps machine learning	the data artificial jumps machine learning	042	507831	507917	g	103
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	001	501000	501089	l	108
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	002	501107	501173	a	97
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	003	501398	501512	z	122
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	004	501411	501524	y	121
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	005	501444	501554	 	32
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	006	501630	501737	l	108
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	007	501648	501743	a	97
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	008	501938	502035	z	122
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	009	501840	501934	y	121
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	010	502764	502831	 	32
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	011	502650	502751	j	106
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	012	502584	502670	u	117
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	013	502404	502535	m	109
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	014	502430	502566	p	112
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	015	503352	503407	s	115
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	016	502605	502723	 	32
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	017	502728	502793	p	112
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	018	503363	503467	y	121
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	019	502854	502924	t	116
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	020	503926	503993	h	104
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	021	504420	504527	o	111
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	022	503877	503941	n	110
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	023	505136	505251	 	32
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	024	505071	505141	j	106
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	025	504816	504961	u	117
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	026	505675	505736	m	109
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	027	504042	504187	p	112
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	028	505158	505242	s	115
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	029	504192	504244	 	32
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	030	505089	505157	q	113
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	031	505680	505800	u	117
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	032	504286	504356	i	105
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	033	505992	506137	c	99
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	034	504696	504760	k	107
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	035	504468	504537	 	32
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	036	507020	507106	p	112
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	037	506976	507065	y	121
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	038	505810	505936	t	116
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	039	505180	505247	h	104
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	040	507318	507423	o	111
006	002	lazy lazy jumps python jumps quick python	lazy lazy jumps python jumps quick python	041	505760	505903	n	110
006	003	python python learning jumps dog python science	python python learning jumps dog python science	001	502000	502120	p	112
006	003	python python learning jumps dog python science	python python learning jumps dog python science	002	502111	502183	y	121
006	003	python python learning jumps dog python science	python python learning jumps dog python science	003	502328	502447	t	116
006	003	python python learning jumps dog python science	python python learning jumps dog python science	004	502414	502503	h	104
006	003	python python learning jumps dog python science	python python learning jumps dog python science	005	502776	502846	o	111
006	003	python python learning jumps dog python science	python python learning jumps dog python science	006	502990	503130	n	110
006	003	python python learning jumps dog python science	python python learning jumps dog python science	007	502780	502881	 	32
006	003	python python learning jumps dog python science	python python learning jumps dog python science	008	502966	503039	p	112
006	003	python python learning jumps dog python science	python python learning jumps dog python science	009	503536	503671	y	121
006	003	python python learning jumps dog python science	python python learning jumps dog python science	010	503719	503781	t	116
006	003	python python learning jumps dog python science	python python learning jumps dog python science	011	503860	503938	h	104
006	003	python python learning jumps dog python science	python python learning jumps dog python science	012	503320	503405	o	111
006	003	python python learning jumps dog python science	python python learning jumps dog python science	013	503980	504102	n	110
006	003	python python learning jumps dog python science	python python learning jumps dog python science	014	504392	504450	 	32
006	003	python python learning jumps dog python science	python python learning jumps dog python science	015	503512	503615	l	108
006	003	python python learning jumps dog python science	python python learning jumps dog python science	016	504055	504145	e	101
006	003	python python learning jumps dog python science	python python learning jumps dog python science	017	504976	505061	a	97
006	003	python python learning jumps dog python science	python python learning jumps dog python science	018	503887	503994	r	114
006	003	python python learning jumps dog python science	python python learning jumps dog python science	019	505132	505234	n	110
006	003	python python learning jumps dog python science	python python learning jumps dog python science	020	505021	505088	i	105
006	003	python python learning jumps dog python science	python python learning jumps dog python science	021	504380	504489	n	110
006	003	python python learning jumps dog python science	python python learning jumps dog python science	022	505297	505371	g	103
006	003	python python learning jumps dog python science	python python learning jumps dog python science	023	505432	505551	 	32
006	003	python python learning jumps dog python science	python python learning jumps dog python science	024	505427	505478	j	106
006	003	python python learning jumps dog python science	python python learning jumps dog python science	025	505960	506089	u	117
006	003	python python learning jumps dog python science	python python learning jumps dog python science	026	505425	505497	m	109
006	003	python python learning jumps dog python science	python python learning jumps dog python science	027	505250	505368	p	112
006	003	python python learning jumps dog python science	python python learning jumps dog python science	028	506860	506985	s	115
006	003	python python learning jumps dog python science	python python learning jumps dog python science	029	505304	505383	 	32
006	003	python python learning jumps dog python science	python python learning jumps dog python science	030	505799	505893	d	100
006	003	python python learning jumps dog python science	python python learning jumps dog python science	031	507280	507376	o	111
006	003	python python learning jumps dog python science	python python learning jumps dog python science	032	507921	507980	g	103
006	003	python python learning jumps dog python science	python python learning jumps dog python science	033	505968	506022	 	32
006	003	python python learning jumps dog python science	python python learning jumps dog python science	034	506026	506108	p	112
006	003	python python learning jumps dog python science	python python learning jumps dog python science	035	507678	507798	y	121
006	003	python python learning jumps dog python science	python python learning jumps dog python science	036	506165	506258	t	116
006	003	python python learning jumps dog python science	python python learning jumps dog python science	037	508732	508809	h	104
006	003	python python learning jumps dog python science	python python learning jumps dog python science	038	507439	507575	o	111
006	003	python python learning jumps dog python science	python python learning jumps dog python science	039	507016	507091	n	110
006	003	python python learning jumps dog python science	python python learning jumps dog python science	040	506914	507005	 	32
006	003	python python learning jumps dog python science	python python learning jumps dog python science	041	506680	506820	s	115
006	003	python python learning jumps dog python science	python python learning jumps dog python science	042	508888	508975	c	99
006	003	python python learning jumps dog python science	python python learning jumps dog python science	043	506788	506882	i	105
006	003	python python learning jumps dog python science	python python learning jumps dog python science	044	508450	508592	e	101
006	003	python python learning jumps dog python science	python python learning jumps dog python science	045	507676	507785	n	110
006	003	python python learning jumps dog python science	python python learning jumps dog python science	046	506590	506644	c	99
006	003	python python learning jumps dog python science	python python learning jumps dog python science	047	510372	510448	e	101
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	001	503000	503085	a	97
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	002	503164	503268	r	114
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	003	503398	503487	t	116
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	004	503579	503711	i	105
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	005	503532	503655	f	102
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	006	503620	503769	i	105
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	007	504164	504293	c	99
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	008	504267	504381	i	105
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	009	503888	503988	a	97
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	010	504503	504579	l	108
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	011	504620	504676	 	32
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	012	504694	504772	m	109
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	013	504560	504641	a	97
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	014	504456	504555	c	99
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	015	505702	505838	h	104
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	016	505460	505584	i	105
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	017	504744	504847	n	110
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	018	505771	505902	e	101
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	019	505160	505251	 	32
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	020	506382	506524	s	115
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	021	506560	506702	c	99
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	022	505940	506053	i	105
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	023	507312	507423	e	101
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	024	505484	505545	n	110
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	025	505544	505620	c	99
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	026	507900	507981	e	101
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	027	507108	507234	 	32
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	028	508049	508123	m	109
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	029	507704	507769	a	97
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	030	506509	506569	c	99
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	031	508340	508476	h	104
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	032	508518	508615	i	105
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	033	507320	507379	n	110
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	034	507092	507210	e	101
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	035	506502	506597	 	32
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	036	506640	506759	i	105
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	037	509912	509989	n	110
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	038	507884	508030	t	116
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	039	507826	507880	e	101
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	040	510722	510809	l	108
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	041	508560	508688	l	108
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	042	509765	509864	i	105
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	043	507704	507806	g	103
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	044	511256	511391	e	101
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	045	510920	511029	n	110
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	046	511415	511494	c	99
006	004	artificial machine science machine intelligence	artificial machine science machine intelligence	047	509762	509836	e	101
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	001	504000	504071	a	97
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	002	504112	504162	r	114
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	003	504310	504391	t	116
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	004	504531	504664	i	105
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	005	504464	504533	f	102
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	006	504750	504868	i	105
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	007	504852	504973	c	99
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	008	505281	505335	i	105
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	009	505288	505346	a	97
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	010	505323	505471	l	108
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	011	505500	505553	 	32
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	012	505375	505474	p	112
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	013	505560	505644	r	114
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	014	505963	506084	o	111
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	015	506268	506349	g	103
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	016	505500	505563	r	114
006	005	artificial programming artificial dog over quick	artificial programming artificial dog over quick	017	506224	506340	a	97
