PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
026	001	over fox data programming learning	over fox data programming learning	001	2500000	2500064	o	111
026	001	over fox data programming learning	over fox data programming learning	002	2500109	2500226	v	118
026	001	over fox data programming learning	over fox data programming learning	003	2500264	2500354	e	101
026	001	over fox data programming learning	over fox data programming learning	004	2500318	2500459	r	114
026	001	over fox data programming learning	over fox data programming learning	005	2500560	2500637	 	32
026	001	over fox data programming learning	over fox data programming learning	006	2500740	2500857	f	102
026	001	over fox data programming learning	over fox data programming learning	007	2500750	2500887	o	111
026	001	over fox data programming learning	over fox data programming learning	008	2501057	2501150	x	120
026	001	over fox data programming learning	over fox data programming learning	009	2500864	2500934	 	32
026	001	over fox data programming learning	over fox data programming learning	010	2501395	2501471	d	100
026	001	over fox data programming learning	over fox data programming learning	011	2501510	2501588	a	97
026	001	over fox data programming learning	over fox data programming learning	012	2502013	2502081	t	116
026	001	over fox data programming learning	over fox data programming learning	013	2502388	2502536	a	97
026	001	over fox data programming learning	over fox data programming learning	014	2502210	2502342	 	32
026	001	over fox data programming learning	over fox data programming learning	015	2502562	2502672	p	112
026	001	over fox data programming learning	over fox data programming learning	016	2502415	2502534	r	114
026	001	over fox data programming learning	over fox data programming learning	017	2502624	2502713	o	111
026	001	over fox data programming learning	over fox data programming learning	018	2501921	2501986	g	103
026	001	over fox data programming learning	over fox data programming learning	019	2502844	2502898	r	114
026	001	over fox data programming learning	over fox data programming learning	020	2503515	2503598	a	97
026	001	over fox data programming learning	over fox data programming learning	021	2502820	2502889	m	109
026	001	over fox data programming learning	over fox data programming learning	022	2503339	2503416	m	109
026	001	over fox data programming learning	over fox data programming learning	023	2503520	2503636	i	105
026	001	over fox data programming learning	over fox data programming learning	024	2504324	2504420	n	110
026	001	over fox data programming learning	over fox data programming learning	025	2502880	2502966	g	103
026	001	over fox data programming learning	over fox data programming learning	026	2503000	2503062	 	32
026	001	over fox data programming learning	over fox data programming learning	027	2504420	2504516	l	108
026	001	over fox data programming learning	over fox data programming learning	028	2504941	2505032	e	101
026	001	over fox data programming learning	over fox data programming learning	029	2504788	2504922	a	97
026	001	over fox data programming learning	over fox data programming learning	030	2502900	2503011	r	114
026	001	over fox data programming learning	over fox data programming learning	031	2505280	2505351	n	110
026	001	over fox data programming learning	over fox data programming learning	032	2505921	2506056	i	105
026	001	over fox data programming learning	over fox data programming learning	033	2504000	2504055	n	110
026	001	over fox data programming learning	over fox data programming learning	034	2504290	2504366	g	103
