PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	001	3500000	3500067	d	100
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	002	3500118	3500263	o	111
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	003	3500238	3500330	g	103
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	004	3500450	3500581	 	32
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	005	3500704	3500789	p	112
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	006	3500575	3500678	y	121
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	007	3500990	3501047	t	116
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	008	3500910	3500980	h	104
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	009	3501352	3501423	o	111
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	010	3501332	3501410	n	110
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	011	3501810	3501958	 	32
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	012	3501298	3501434	m	109
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	013	3501848	3501914	a	97
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	014	3501729	3501873	c	99
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	015	3502464	3502592	h	104
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	016	3502550	3502662	i	105
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	017	3501968	3502032	n	110
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	018	3501887	3501954	e	101
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	019	3503060	3503161	 	32
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	020	3502147	3502220	m	109
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	021	3503400	3503518	a	97
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	022	3503150	3503263	c	99
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	023	3504268	3504320	h	104
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	024	3502714	3502777	i	105
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	025	3502928	3502986	n	110
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	026	3502850	3502960	e	101
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	027	3502756	3502823	 	32
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	028	3505184	3505306	p	112
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	029	3503556	3503631	y	121
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	030	3503190	3503250	t	116
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	031	3505520	3505590	h	104
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	032	3505270	3505348	o	111
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	033	3504544	3504688	n	110
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	034	3504158	3504281	 	32
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	035	3505100	3505165	b	98
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	036	3504970	3505118	r	114
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	037	3506660	3506756	o	111
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	038	3504329	3504424	w	119
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	039	3506574	3506642	n	110
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	040	3505421	3505523	 	32
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	041	3504160	3504259	d	100
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	042	3506683	3506817	o	111
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	043	3507980	3508068	g	103
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	044	3508170	3508220	 	32
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	045	3506160	3506225	j	106
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	046	3508100	3508218	u	117
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	047	3505750	3505896	m	109
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	048	3505358	3505428	p	112
036	001	dog python machine machine python brown dog jumps	dog python machine machine python brown dog jumps	049	3507008	3507062	s	115
036	002	fox learning machine lazy fox	fox learning machine lazy fox	001	3501000	3501057	f	102
036	002	fox learning machine lazy fox	fox learning machine lazy fox	002	3501156	3501287	o	111
036	002	fox learning machine lazy fox	fox learning machine lazy fox	003	3501288	3501373	x	120
036	002	fox learning machine lazy fox	fox learning machine lazy fox	004	3501387	3501527	 	32
036	002	fox learning machine lazy fox	fox learning machine lazy fox	005	3501428	3501562	l	108
036	002	fox learning machine lazy fox	fox learning machine lazy fox	006	3501845	3501951	e	101
036	002	fox learning machine lazy fox	fox learning machine lazy fox	007	3501750	3501889	a	97
036	002	fox learning machine lazy fox	fox learning machine lazy fox	008	3502253	3502324	r	114
036	002	fox learning machine lazy fox	fox learning machine lazy fox	009	3502408	3502502	n	110
036	002	fox learning machine lazy fox	fox learning machine lazy fox	010	3502296	3502426	i	105
036	002	fox learning machine lazy fox	fox learning machine lazy fox	011	3502760	3502891	n	110
036	002	fox learning machine lazy fox	fox learning machine lazy fox	012	3503112	3503229	g	103
036	002	fox learning machine lazy fox	fox learning machine lazy fox	013	3503340	3503400	 	32
036	002	fox learning machine lazy fox	fox learning machine lazy fox	014	3503340	3503481	m	109
036	002	fox learning machine lazy fox	fox learning machine lazy fox	015	3503660	3503807	a	97
036	002	fox learning machine lazy fox	fox learning machine lazy fox	016	3502620	3502689	c	99
036	002	fox learning machine lazy fox	fox learning machine lazy fox	017	3503192	3503268	h	104
036	002	fox learning machine lazy fox	fox learning machine lazy fox	018	3503907	3504000	i	105
036	002	fox learning machine lazy fox	fox learning machine lazy fox	019	3503232	3503377	n	110
036	002	fox learning machine lazy fox	fox learning machine lazy fox	020	3503698	3503763	e	101
036	002	fox learning machine lazy fox	fox learning machine lazy fox	021	3503200	3503344	 	32
036	002	fox learning machine lazy fox	fox learning machine lazy fox	022	3504927	3505074	l	108
036	002	fox learning machine lazy fox	fox learning machine lazy fox	023	3504322	3504412	a	97
036	002	fox learning machine lazy fox	fox learning machine lazy fox	024	3505531	3505611	z	122
036	002	fox learning machine lazy fox	fox learning machine lazy fox	025	3503712	3503786	y	121
036	002	fox learning machine lazy fox	fox learning machine lazy fox	026	3503700	3503751	 	32
036	002	fox learning machine lazy fox	fox learning machine lazy fox	027	3505836	3505905	f	102
036	002	fox learning machine lazy fox	fox learning machine lazy fox	028	3505509	3505647	o	111
