PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	001	4100000	4100099	b	98
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	002	4100117	4100215	r	114
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	003	4100212	4100280	o	111
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	004	4100321	4100447	w	119
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	005	4100524	4100596	n	110
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	006	4100665	4100737	 	32
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	007	4101122	4101222	b	98
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	008	4100833	4100954	r	114
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	009	4101208	4101307	o	111
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	010	4101350	4101493	w	119
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	011	4101320	4101468	n	110
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	012	4102145	4102196	 	32
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	013	4101320	4101413	m	109
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	014	4102548	4102609	a	97
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	015	4102534	4102656	c	99
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	016	4102670	4102756	h	104
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	017	4101856	4101917	i	105
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	018	4102856	4102933	n	110
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	019	4102646	4102751	e	101
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	020	4102356	4102431	 	32
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	021	4102780	4102847	s	115
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	022	4103528	4103608	c	99
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	023	4103828	4103974	i	105
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	024	4103703	4103786	e	101
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	025	4103720	4103795	n	110
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	026	4102575	4102687	c	99
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	027	4102626	4102735	e	101
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	028	4104968	4105029	 	32
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	029	4105236	4105332	l	108
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	030	4104988	4105068	a	97
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	031	4103240	4103310	z	122
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	032	4104619	4104740	y	121
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	033	4103680	4103766	 	32
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	034	4103531	4103591	p	112
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	035	4104182	4104300	y	121
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	036	4106580	4106712	t	116
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	037	4104644	4104746	h	104
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	038	4103885	4104017	o	111
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	039	4105510	4105657	n	110
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	040	4107761	4107864	 	32
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	041	4105720	4105853	m	109
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	042	4107421	4107481	a	97
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	043	4107350	4107499	c	99
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	044	4105891	4105980	h	104
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	045	4105016	4105089	i	105
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	046	4106840	4106923	n	110
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	047	4108234	4108380	e	101
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	048	4106862	4106941	 	32
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	049	4104944	4105024	m	109
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	050	4104900	4105023	a	97
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	051	4109450	4109508	c	99
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	052	4109129	4109241	h	104
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	053	4106916	4107019	i	105
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	054	4108162	4108237	n	110
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	055	4107668	4107800	e	101
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	056	4107755	4107898	 	32
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	057	4107728	4107808	s	115
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	058	4111001	4111113	c	99
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	059	4110382	4110483	i	105
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	060	4109322	4109385	e	101
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	061	4106540	4106655	n	110
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	062	4107686	4107750	c	99
042	001	brown brown machine science lazy python machine machine science	brown brown machine science lazy python machine machine science	063	4108308	4108426	e	101
042	002	lazy science dog data fox dog	lazy science dog data fox dog	001	4101000	4101127	l	108
042	002	lazy science dog data fox dog	lazy science dog data fox dog	002	4101166	4101240	a	97
042	002	lazy science dog data fox dog	lazy science dog data fox dog	003	4101290	4101412	z	122
042	002	lazy science dog data fox dog	lazy science dog data fox dog	004	4101456	4101589	y	121
042	002	lazy science dog data fox dog	lazy science dog data fox dog	005	4101616	4101703	 	32
042	002	lazy science dog data fox dog	lazy science dog data fox dog	006	4101695	4101760	s	115
