PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	001	1000000	1000114	i	105
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	002	1000167	1000231	n	110
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	003	1000266	1000340	t	116
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	004	1000552	1000604	e	101
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	005	1000584	1000673	l	108
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	006	1000555	1000627	l	108
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	007	1000852	1000996	i	105
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	008	1000889	1001028	g	103
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	009	1000800	1000899	e	101
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	010	1001323	1001450	n	110
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	011	1001720	1001772	c	99
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	012	1001397	1001505	e	101
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	013	1002016	1002149	 	32
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	014	1002327	1002401	j	106
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	015	1001400	1001538	u	117
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	016	1001560	1001694	m	109
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	017	1003136	1003232	p	112
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	018	1002159	1002252	s	115
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	019	1003330	1003468	 	32
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	020	1003135	1003258	b	98
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	021	1002980	1003118	r	114
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	022	1004179	1004299	o	111
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	023	1002970	1003044	w	119
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	024	1003266	1003390	n	110
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	025	1003816	1003922	 	32
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	026	1002550	1002622	b	98
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	027	1002600	1002725	r	114
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	028	1003564	1003709	o	111
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	029	1004396	1004527	w	119
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	030	1004727	1004860	n	110
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	031	1005100	1005207	 	32
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	032	1005084	1005196	l	108
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	033	1003872	1003999	e	101
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	034	1003696	1003797	a	97
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	035	1006358	1006485	r	114
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	036	1004060	1004172	n	110
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	037	1004572	1004672	i	105
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	038	1004514	1004593	n	110
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	039	1006916	1007054	g	103
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	040	1007644	1007768	 	32
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	041	1007040	1007176	f	102
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	042	1006232	1006291	o	111
011	001	intelligence jumps brown brown learning fox	intelligence jumps brown brown learning fox	043	1005124	1005199	x	120
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	001	1001000	1001112	m	109
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	002	1001176	1001261	a	97
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	003	1001326	1001401	c	99
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	004	1001309	1001365	h	104
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	005	1001480	1001600	i	105
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	006	1001730	1001825	n	110
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	007	1002032	1002131	e	101
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	008	1001798	1001875	 	32
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	009	1001912	1001968	h	104
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	010	1002521	1002651	e	101
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	011	1002110	1002195	l	108
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	012	1003145	1003254	l	108
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	013	1003244	1003325	o	111
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	014	1003184	1003295	 	32
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	015	1003198	1003278	j	106
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	016	1003790	1003860	u	117
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	017	1003880	1003967	m	109
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	018	1004383	1004441	p	112
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	019	1003016	1003068	s	115
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	020	1004268	1004371	 	32
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	021	1004520	1004583	l	108
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	022	1004633	1004724	e	101
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	023	1004256	1004354	a	97
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	024	1005393	1005516	r	114
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	025	1005440	1005502	n	110
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	026	1004025	1004091	i	105
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	027	1003782	1003874	n	110
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	028	1005212	1005341	g	103
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	029	1005564	1005699	 	32
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	030	1004016	1004122	l	108
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	031	1006010	1006137	e	101
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	032	1004503	1004573	a	97
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	033	1004904	1005001	r	114
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	034	1007237	1007302	n	110
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	035	1006746	1006815	i	105
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	036	1006740	1006825	n	110
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	037	1005752	1005901	g	103
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	038	1004737	1004791	 	32
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	039	1006814	1006920	b	98
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	040	1007123	1007251	r	114
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	041	1005720	1005839	o	111
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	042	1006084	1006226	w	119
011	002	machine hello jumps learning learning brown	machine hello jumps learning learning brown	043	1007804	1007880	n	110
011	003	science fox artificial brown jumps python intelligence	science fox artificial brown jumps python intelligence	001	1002000	1002064	s	115
011	003	science fox artificial brown jumps python intelligence	science fox artificial brown jumps python intelligence	002	1002121	1002235	c	99
011	003	science fox artificial brown jumps python intelligence	science fox artificial brown jumps python intelligence	003	1002260	1002385	i	105
