PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	001	4000000	4000149	l	108
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	002	4000165	4000281	a	97
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	003	4000258	4000350	z	122
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	004	4000552	4000688	y	121
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	005	4000456	4000551	 	32
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	006	4000565	4000707	j	106
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	007	4000840	4000983	u	117
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	008	4000966	4001056	m	109
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	009	4001336	4001447	p	112
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	010	4001629	4001692	s	115
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	011	4001030	4001117	 	32
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	012	4001210	4001305	w	119
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	013	4002040	4002117	o	111
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	014	4001989	4002137	r	114
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	015	4002324	4002431	l	108
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	016	4001845	4001989	d	100
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	017	4002304	4002453	 	32
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	018	4002737	4002872	i	105
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	019	4002988	4003129	n	110
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	020	4002413	4002491	t	116
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	021	4003500	4003593	e	101
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	022	4002982	4003083	l	108
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	023	4002794	4002859	l	108
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	024	4004577	4004644	i	105
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	025	4004704	4004778	g	103
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	026	4002675	4002783	e	101
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	027	4004992	4005108	n	110
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	028	4004617	4004685	c	99
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	029	4004004	4004137	e	101
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	030	4003451	4003551	 	32
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	031	4004770	4004854	a	97
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	032	4004185	4004329	r	114
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	033	4004480	4004589	t	116
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	034	4006270	4006352	i	105
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	035	4004046	4004194	f	102
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	036	4003990	4004074	i	105
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	037	4006048	4006175	c	99
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	038	4004144	4004289	i	105
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	039	4004256	4004374	a	97
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	040	4006942	4007022	l	108
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	041	4006880	4007007	 	32
041	001	lazy jumps world intelligence artificial the	lazy jumps world intelligence artificial the	042	4005494	4005546	t	116
