PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	001	1400000	1400144	h	104
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	002	1400186	1400315	e	101
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	003	1400366	1400456	l	108
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	004	1400516	1400612	l	108
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	005	1400456	1400599	o	111
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	006	1400865	1400951	 	32
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	007	1400876	1400933	d	100
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	008	1401134	1401253	o	111
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	009	1400912	1401000	g	103
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	010	1401251	1401360	 	32
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	011	1401370	1401510	a	97
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	012	1401716	1401801	r	114
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	013	1401260	1401350	t	116
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	014	1402457	1402598	i	105
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	015	1401946	1402022	f	102
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	016	1402085	1402218	i	105
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	017	1402624	1402721	c	99
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	018	1402533	1402636	i	105
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	019	1403114	1403187	a	97
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	020	1403667	1403742	l	108
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	021	1403340	1403419	 	32
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	022	1403087	1403165	j	106
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	023	1404290	1404426	u	117
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	024	1403657	1403786	m	109
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	025	1403408	1403520	p	112
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	026	1404775	1404894	s	115
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	027	1402990	1403047	 	32
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	028	1405103	1405190	o	111
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	029	1405236	1405292	v	118
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	030	1404814	1404948	e	101
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	031	1404410	1404480	r	114
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	032	1405549	1405639	 	32
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	033	1403424	1403518	h	104
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	034	1403498	1403603	e	101
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	035	1404964	1405111	l	108
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	036	1405075	1405165	l	108
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	037	1406480	1406609	o	111
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	038	1404033	1404155	 	32
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	039	1405700	1405806	a	97
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	040	1404212	1404279	r	114
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	041	1407360	1407447	t	116
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	042	1404100	1404151	i	105
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	043	1407728	1407858	f	102
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	044	1405590	1405645	i	105
015	001	hello dog artificial jumps over hello artificial dog hello	hello dog artificial jumps over hello artificial dog hello	045	1406204	1406286	c	99
