PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	001	4900000	4900137	m	109
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	002	4900154	4900275	a	97
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	003	4900298	4900363	c	99
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	004	4900336	4900470	h	104
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	005	4900468	4900554	i	105
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	006	4900915	4900977	n	110
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	007	4901140	4901267	e	101
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	008	4901386	4901458	 	32
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	009	4901016	4901094	s	115
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	010	4901098	4901206	c	99
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	011	4901990	4902042	i	105
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	012	4901947	4902005	e	101
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	013	4901272	4901387	n	110
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	014	4902106	4902172	c	99
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	015	4902310	4902387	e	101
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	016	4902160	4902277	 	32
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	017	4902992	4903087	w	119
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	018	4902822	4902873	o	111
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	019	4901800	4901858	r	114
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	020	4903762	4903867	l	108
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	021	4902920	4903032	d	100
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	022	4903780	4903865	 	32
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	023	4903344	4903486	d	100
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	024	4902484	4902547	o	111
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	025	4904416	4904531	g	103
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	026	4904050	4904157	 	32
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	027	4902678	4902792	j	106
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	028	4904266	4904390	u	117
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	029	4905068	4905169	m	109
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	030	4902900	4902965	p	112
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	031	4904470	4904576	s	115
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	032	4904030	4904154	 	32
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	033	4903744	4903877	m	109
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	034	4906039	4906121	a	97
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	035	4903774	4903836	c	99
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	036	4904865	4905010	h	104
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	037	4906660	4906793	i	105
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	038	4906586	4906710	n	110
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	039	4903914	4904030	e	101
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	040	4906630	4906734	 	32
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	041	4904720	4904814	t	116
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	042	4904551	4904620	h	104
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	043	4906888	4906942	e	101
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	044	4905891	4905971	 	32
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	045	4905544	4905626	m	109
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	046	4905220	4905363	a	97
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	047	4907222	4907363	c	99
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	048	4908601	4908714	h	104
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	049	4906000	4906131	i	105
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	050	4907742	4907834	n	110
050	001	machine science world dog jumps machine the machine	machine science world dog jumps machine the machine	051	4908600	4908724	e	101
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	001	4901000	4901057	h	104
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	002	4901186	4901237	e	101
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	003	4901298	4901436	l	108
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	004	4901432	4901570	l	108
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	005	4901660	4901808	o	111
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	006	4901560	4901651	 	32
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	007	4901876	4901995	q	113
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	008	4901938	4902053	u	117
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	009	4902592	4902702	i	105
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	010	4902566	4902644	c	99
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	011	4902780	4902857	k	107
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	012	4902122	4902209	 	32
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	013	4902524	4902605	m	109
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	014	4903197	4903252	a	97
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	015	4902988	4903080	c	99
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	016	4902815	4902922	h	104
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	017	4903768	4903875	i	105
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	018	4903414	4903545	n	110
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	019	4903664	4903751	e	101
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	020	4904781	4904901	 	32
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	021	4903420	4903525	t	116
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	022	4904360	4904453	h	104
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	023	4904784	4904852	e	101
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	024	4904772	4904847	 	32
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	025	4905176	4905273	l	108
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	026	4903800	4903878	e	101
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	027	4905446	4905550	a	97
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	028	4904402	4904480	r	114
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	029	4903828	4903913	n	110
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	030	4903958	4904033	i	105
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	031	4906400	4906511	n	110
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	032	4905464	4905596	g	103
050	002	hello quick machine the learning machine intelligence learning	hello quick machine the learning machine intelligence learning	033	4905928	4906009	 	32
